INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object	Checked	Correct	Change	annotation
53dc50db-22f9-4497-aa4e-22ceaf37a1d0	0.65	25728668	We found that Trem2 -/- 5XFAD mice had reduced Iba-1 reactivity both in the hippocampi and cortices compared to 5XFAD mice (XREF_FIG).	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:AIF1))				
577d4b7a-cd1d-4921-a5f0-1e1d2569f667	0.65	25732305	However, TREM2 deficiency not only ameliorated amyloid pathology but also reduced reactive astrocyte accumulation and MAPT hyperphosphorylation.	reach	p(HGNC:TREM2)	decreases	p(HGNC:MAPT, pmod(Ph))				
ee26fc3f-9291-4df3-9b28-174817dc890e	0.95	25732305	In this case, TREM2 deficiency could reduce macrophage accumulation by eliminating microglial recognition of Abeta as a relevant stimulus, impairing migration of microglia to plaques, or preventing these phenotypic changes.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:APP))				
bbaceef4-795c-4512-9a46-fe71f332113c	0.65	25732305	In vitro, TREM2 promotes phagocytosis, suppresses toll like receptor induced inflammatory cytokine production and enhances antiinflammatory cytokine transcription.	reach	p(HGNC:TREM2)	decreases	p(IP:IPR017241)				
19c2d0c2-7c65-4929-a922-22b37829d0f4	0.86	25732305	TREM2 deficiency reduces astrocytosis and microtubule associated protein tau (MAPT) pathology.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:MAPT))				
ee26fc3f-9291-4df3-9b28-174817dc890e	0.95	25732305	TREM2 deficiency reduces hippocampal Abeta deposition.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:APP))				
8a766c7b-66a3-40d3-8e24-4fe48a636097	0.65	25732305	TREM2 deficient APPPS1 mice had decreased numbers of GFAP immunoreactive astrocytes around Abeta deposits (XREF_FIG) and a corresponding decrease in GFAP mRNA (XREF_FIG).	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:GFAP))				
ee26fc3f-9291-4df3-9b28-174817dc890e	0.95	25732305	TREM2 deficient mice have reduced Abeta plaque associated macrophages.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:APP))				
668a47bf-df4f-46fd-a75b-2e8e81527f28	0.65	25732305	There was also a striking age dependent increase in the percentage of brain TREM2 + CD11b + CD45 hi cells in two different AD mouse models (XREF_FIG), whereas TREM2 expression by CD11b + CD45 lo cells did not differ from that seen in wild-type mice at any time point.	reach	p(HGNC:ITGAM)	directlyIncreases	p(HGNC:TREM2)				
3203b162-590c-4894-8fa4-6d94a4477f75	0.92	25887296	In contrast, IL-10 suppresses RANK induced osteoclastogenesis and selectively inhibits calcium signaling downstream of RANK by suppressing the transcription of TREM-2 [XREF_BIBR].	reach	p(HGNC:TNFRSF11A)	decreases	p(HGNC:TREM2)				
e5891077-c4bf-4b31-bf77-a6e7359278e3	0.86	25897174	In addition, long after viral clearance, IL-13 and DAP12 promote TREM-2 cleavage to its soluble form that unexpectedly also enhances macrophage survival and promotes chronic inflammatory disease.	reach	p(HGNC:IL13)	increases	act(p(HGNC:TREM2))				
cee4e534-e4ad-4e83-8802-b05874a8c516	0.65	25897174	In support of this possibility, we found that IL-13 administration caused a time dependent loss of cell surface levels of TREM-2 in BMDMs (XREF_FIG).	reach	p(HGNC:IL13)	decreases	p(HGNC:TREM2)				
e5891077-c4bf-4b31-bf77-a6e7359278e3	0.86	25897174	Since IL-13 production was also markedly increased at 49 dpi, we questioned whether IL-13 might promote TREM-2 cleavage at the cell surface and consequent formation of sTREM-2.	reach	p(HGNC:IL13)	increases	act(p(HGNC:TREM2))				
2cbfa272-5aad-4b76-82ad-efdb5466bdf1	0.65	25936935	Our study represents the most comprehensive assessment on the potential role of the rare nonsynonymous variant rs75932628 in TREM2 and risk of the four leading neurode-generative diseases AD, FTLD, PD, and ALS.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:IGFALS))				
5a9baa70-ad4d-4715-a426-5c304958a36e	0.86	25936935	Our study represents the most comprehensive assessment on the potential role of the rare nonsynonymous variant rs75932628 in TREM2 and risk of the four leading neurode-generative diseases AD, FTLD, PD, and ALS.	reach	p(HGNC:TREM2)	increases	bp(MESH:D010300)				
4cdcfb32-1cb7-406a-90f9-5804b4d15e25	0.86	26021803	CTB targeted not only GM1 and TLR4 but also TREM2 and LMIR5 and CD300b.	reach	p(HGNC:CTBS)	increases	act(p(HGNC:TREM2))				
4cdcfb32-1cb7-406a-90f9-5804b4d15e25	0.86	26021803	In summary, CTB targets TLR4, FcRgamma-CARD9, TREM2, and LMIR5.	reach	p(HGNC:CTBS)	increases	act(p(HGNC:TREM2))				
f1fd02ac-4edc-447f-a21f-a93dc4bff2f7	0.65	26026062	Further research will be necessary to determine how Tec kinases inhibit Trem2 and Dap12 signalling, and whether this pathway impacts M1 polarizing signals and macrophage phenotype, or vice-versus.	reach	p(HGNC:TEC)	decreases	act(p(HGNC:TREM2))				
4783fe05-c367-491e-9637-bca2993d3444	0.65	26026062	We found that Trem2 is expressed in macrophages isolated from Btk-/- and Btk-/-Tec-/- mice, suggesting that Tec kinases do not inhibit TLR dependent cytokine secretion by modulating Trem2 surface expression.	reach	p(HGNC:TEC)	decreases	p(HGNC:TREM2)				
34803c4a-393c-41c9-b29d-f93eb8c9ca87	0.86	26079507	Knockdown of TREM-2 in h-MSCs using a small interfering RNA (siRNA) reduced the expression levels of TLR2, TLR4, and TLR6, inhibited osteogenic, chondrogenic, and adipogenic differentiation under specific induction conditions, and enhanced LPS evoked inflammatory cytokine production.	reach	p(HGNC:TREM2)	decreases	p(HGNC:TLR4)				
f2c81631-49c7-42b0-8425-e0888b3437c1	0.65	26079507	Knockdown of TREM-2 in h-MSCs using a small interfering RNA (siRNA) reduced the expression levels of TLR2, TLR4, and TLR6, inhibited osteogenic, chondrogenic, and adipogenic differentiation under specific induction conditions, and enhanced LPS evoked inflammatory cytokine production.	reach	p(HGNC:TREM2)	decreases	p(HGNC:TLR6)				
ef2250c7-3da1-4cef-bbcd-8537087a2324	0.95	26079507	Thus, activation of TREM-2 may restrain h-MSC immune activation and promote differentiation for tissue repair.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0030154"")"				
ef2250c7-3da1-4cef-bbcd-8537087a2324	0.95	26166951	Engagement of TREM-2 and DAP-12 under inflammatory conditions has been suggested to promote differentiation of macrophages, DCs, and microglial cells.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0030154"")"				
e95f50c4-b486-4fc0-87fe-8ec84155d8e8	0.95	26166951	"Moreover, TREM-2 activation leads to decreased proinflammatory cytokine production, which subsequently may facilitate the survival of microorganisms; however the granuloma formation might be responsible for at least the encirclement of pathogen in the state of inadequate immunity."	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0001816"")"				
fa784a32-1599-48bb-81d9-239e8d8f20cc	0.95	26166951	TREM-2 is a key negative regulator of autoimmunity, inhibits the production of TNF and IL-6 by macrophages, and is responsible for DAP12 mediated inhibition of inflammatory response induced by TLR ligands.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:IL6))				
b5d99893-ee19-4fcc-bc84-f381b77f5d20	0.95	26166951	TREM-2 is a key negative regulator of autoimmunity, inhibits the production of TNF and IL-6 by macrophages, and is responsible for DAP12 mediated inhibition of inflammatory response induced by TLR ligands.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:TNF))				
54440505-2e16-4e39-936d-66b1437c8bb1	0.95	26202100	TYROBP, DOK3 and TREM2 inhibit LPS signalling through TLR4 in macrophages and prevent inflammation XREF_BIBR.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006954"")"				
84bf70dd-4199-4928-96e8-4f9daf43c4b7	0.65	26337043	However, rapid resolution of the inflammatory response was observed in Trem2 -/- mice, leading to significantly decreased IL-6 levels at 20h.	reach	p(HGNC:TREM2)	decreases	p(HGNC:IL6)				
21f1bbe7-6acd-4ac0-a54f-372ab9591cf3	0.95	26337043	More recently, knockdown of either TREM2 or DAP12 in the microglial cell line BV2 significantly increased IL-1beta and IL-6 following LPS stimulation.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:IL1B))				
fa784a32-1599-48bb-81d9-239e8d8f20cc	0.95	26337043	More recently, knockdown of either TREM2 or DAP12 in the microglial cell line BV2 significantly increased IL-1beta and IL-6 following LPS stimulation.	reach	p(HGNC:TREM2)	decreases	act(p(HGNC:IL6))				
1fd8fd2f-544c-4a90-af87-f963137edd6c	0.65	26337043	Since TREM2 inhibits pro inflammatory cytokine production, facilitates phagocytosis, and promotes cell survival, this finding could imply a significant loss of homeostatic function.	reach	p(HGNC:TREM2)	increases	bp(MESH:D002470)				
e95f50c4-b486-4fc0-87fe-8ec84155d8e8	0.95	26337043	Since TREM2 inhibits pro inflammatory cytokine production, facilitates phagocytosis, and promotes cell survival, this finding could imply a significant loss of homeostatic function.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0001816"")"				
7b718034-f2ee-4003-a4ae-5572a59e85e1	0.65	26380945	Our study found that Siah2 deficiency substantially reduces expression of trem2 in adipose tissue, which encodes a protein found on monocyte derived dendritic cells that promotes myeloid cell activation.	reach	p(HGNC:SIAH2)	decreases	p(HGNC:TREM2)				
2f4665aa-3572-44c0-908f-3544c5bd1751	0.65	26414614	Adjusting for CD33 surface expression in this model reduced the association of rs3865444 with TREM2 expression by 80% in PGP and 75% in HABS suggesting that the SNP 's relationship to TREM2 is mediated by the surface expression of CD33.	reach	p(HGNC:PGP)	decreases	p(HGNC:TREM2)				
3dd9f276-508f-4299-b7c6-bb2a7eb92085	0.65	26414614	Further, we observe (1) a decreased TREM1 and TREM2 ratio with a TREM1 risk allele, (2) decreased TREM2 expression with CD33 suppression, and (3) elevated cortical TREM2 mRNA expression with amyloid pathology.	reach	p(HGNC:TREM1)	increases	p(HGNC:TREM2)				
6dc224bd-74b1-4a6c-b269-59ee5eb7cd86	0.95	26414614	However, a recent study demonstrated that TREM2 loss-of-function in an AD mouse model reduced brain inflammation and pathology, which was coincident with a significant reduction of monocyte derived macrophages in the brain 20.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006954"")"				
9e8716b5-6e16-4e89-b186-643fa25e1faa	0.65	26414614	Modulation of TREM2 by CD33 : a protein QTL study integrates Alzheimer loci in human monocytes.	reach	p(HGNC:CD33)	increases	act(p(HGNC:TREM2))				
97a41936-8e66-41cb-a750-6842e5831e0f	0.86	26414614	We find that the NME8 locus influences PTK2B and that the CD33 risk allele leads to greater TREM2 expression.	reach	p(HGNC:CD33)	increases	p(HGNC:TREM2)				
47ffaf25-3f80-4099-818f-c666985a7e94	0.98	26438529	Activated TREM2 stimulates DAP12 through an intramembrane lysine residue, resulting in phosphorylation of the DAP12 ITAM, and activation of the kinase Syk.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:TYROBP))				
e95f50c4-b486-4fc0-87fe-8ec84155d8e8	0.95	26438529	Indeed, TREM2 activation actually decreases cytokine production that occurs in response to Toll like receptor (TLR) activation [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0001816"")"				
17960b49-75d3-4200-bfe3-5e86c415b807	0.98	26438529	Perhaps most relevant to AD, SHIP1 inhibits TREM2 signaling through DAP12 in osteoclasts, dysfunction of which is another hallmark of Nasu-Hakola disease [XREF_BIBR].	reach	p(HGNC:INPP5D)	decreases	act(p(HGNC:TREM2))				
16ec7e4f-636b-4fce-ae53-8fa665e56afa	0.95	26442696	In APP23 model mice, TREM2 expression is increased in myeloid cells around amyloid plaques, and in vitro promotes Abeta clearance.	reach	p(HGNC:TREM2)	increases	act(p(HGNC:APP))				
0da8f1a3-2055-415b-b358-7ea315987693	0.65	26478868	As discussed above, TREM2 and DAP12 associate with inhibitory proteins SHIP1 and DOK3 to mediate inhibition of Syk, PI3K, and ERK activation as well as limit TLR responses in macrophages.	reach	complex(p(HGNC:DOK3), p(HGNC:TREM2))	increases	act(p(FPLX:ERK))				
7dbfb970-0bb3-4df9-9236-668a1c4722fc	0.65	26478868	As discussed above, TREM2 and DAP12 associate with inhibitory proteins SHIP1 and DOK3 to mediate inhibition of Syk, PI3K, and ERK activation as well as limit TLR responses in macrophages.	reach	complex(p(HGNC:DOK3), p(HGNC:TREM2))	increases	act(p(FPLX:PI3K))				
9c90fe77-efdf-4d4d-bc70-66d4d09490c6	0.65	26478868	As discussed above, TREM2 and DAP12 associate with inhibitory proteins SHIP1 and DOK3 to mediate inhibition of Syk, PI3K, and ERK activation as well as limit TLR responses in macrophages.	reach	complex(p(HGNC:DOK3), p(HGNC:TREM2))	increases	act(p(HGNC:SYK))				
c7c41b76-2cf1-4aa2-827e-b16c4b4985d4	0.65	26478868	As discussed above, TREM2 and DAP12 associate with inhibitory proteins SHIP1 and DOK3 to mediate inhibition of Syk, PI3K, and ERK activation as well as limit TLR responses in macrophages.	reach	complex(p(HGNC:INPP5D), p(HGNC:TREM2))	increases	act(p(FPLX:TLR))				
d82946a3-75bf-4af3-94ae-a19f4610a94f	0.65	26478868	As discussed above, TREM2 and DAP12 associate with inhibitory proteins SHIP1 and DOK3 to mediate inhibition of Syk, PI3K, and ERK activation as well as limit TLR responses in macrophages.	reach	complex(p(HGNC:DOK3), p(HGNC:TREM2))	decreases	act(p(FPLX:TLR))				
3061efd7-a105-42f1-a956-d505d88e3293	0.65	26478868	As discussed above, TREM2 and DAP12 associate with inhibitory proteins SHIP1 and DOK3 to mediate inhibition of Syk, PI3K, and ERK activation as well as limit TLR responses in macrophages.	reach	complex(p(HGNC:INPP5D), p(HGNC:TREM2))	decreases	act(p(FPLX:ERK))				
7c9f83c0-a86b-4500-b84b-ac341f257156	0.65	26478868	As discussed above, TREM2 and DAP12 associate with inhibitory proteins SHIP1 and DOK3 to mediate inhibition of Syk, PI3K, and ERK activation as well as limit TLR responses in macrophages.	reach	complex(p(HGNC:INPP5D), p(HGNC:TREM2))	decreases	act(p(FPLX:PI3K))				
8309dbe5-5f73-4148-9789-44737825d7d6	0.65	26478868	As discussed above, TREM2 and DAP12 associate with inhibitory proteins SHIP1 and DOK3 to mediate inhibition of Syk, PI3K, and ERK activation as well as limit TLR responses in macrophages.	reach	complex(p(HGNC:INPP5D), p(HGNC:TREM2))	decreases	act(p(HGNC:SYK))				
6dc224bd-74b1-4a6c-b269-59ee5eb7cd86	0.95	26478868	DAP12- or TREM2 deficient microglia fail to remove apoptotic neurons, and thus induce inflammation of the brain, amyloid plaque deposition, and early FTD seen in PLOSL.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006954"")"				
ef2250c7-3da1-4cef-bbcd-8537087a2324	0.95	26481971	TREM2 and DAP12 promote osteoclast differentiation.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0030154"")"				
27d91aa4-9194-41c2-83c8-74b8e92e54d4	0.95	26506595	As shown in Figure XREF_FIG, flow cytometry analysis revealed that knockdown of TREM2 in both glioma cells significantly induced cell apoptosis approximately 12-fold compared with corresponding control cells (NC).	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0006915"")"				
fc0d1c50-6ad8-43c0-8bd6-b7d26a8d4bb1	0.95	26506595	Depletion of TREM2 induces S-phase arrest and apoptosis of glioma cells.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0006915"")"				
70fd61f0-edb7-4384-8822-087c1420ff5c	0.86	26506595	Depletion of TREM2 is able to suppress glioma cell growth and invasion by apoptosis, Cromer invasion and KEGG chemokine pathway.	reach	p(HGNC:TREM2)	decreases	bp(MESH:D009361)				
05ff26d3-840e-4bdf-94d9-96f2c4c3f6e4	0.65	26506595	In our study, TREM2 knockdown significantly suppressed the expression of CXCL10 and CXCR3, which could be interpreted as anti-proliferation and anti-invasion effects of TREM2 siRNA in glioma cells.	reach	p(HGNC:TREM2)	increases	p(HGNC:CXCL10)				
71c39f9c-e1c3-44bb-bf41-767180d662c8	0.65	26506595	In our study, TREM2 knockdown significantly suppressed the expression of CXCL10 and CXCR3, which could be interpreted as anti-proliferation and anti-invasion effects of TREM2 siRNA in glioma cells.	reach	p(HGNC:TREM2)	increases	p(HGNC:CXCR3)				
68bc11e4-d215-4404-96ae-47783f6e71e7	0.65	26506595	In the present study, we showed that up-regulation of TREM2 in human gliomas is closely related to tumor progression, and knockdown of TREM2 can inhibit the proliferation, adhesion, migration and invasion of glioma cells.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0007155"")"				
1c6ef89d-ac79-4559-87b0-3d3173bafab1	0.92	26506595	In the present study, we showed that up-regulation of TREM2 in human gliomas is closely related to tumor progression, and knockdown of TREM2 can inhibit the proliferation, adhesion, migration and invasion of glioma cells.	reach	p(HGNC:TREM2)	increases	bp(MESH:D009361)				
05eda030-6da6-45af-8554-6e3bcd53f049	0.95	26506595	In the present study, we showed that up-regulation of TREM2 in human gliomas is closely related to tumor progression, and knockdown of TREM2 can inhibit the proliferation, adhesion, migration and invasion of glioma cells.	reach	p(HGNC:TREM2)	increases	"bp(GO:""GO:0008283"")"				
26430e3d-4029-4361-a75f-a6f95a7c4390	0.65	26506595	In vivo tumorigenesis experiment also revealed that depletion of TREM2 expression inhibited U87 cell proliferation.	reach	p(HGNC:TREM2)	decreases	"bp(GO:""GO:0008283"")"				
