INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object			Checked	Correct	Change	Annotation
3e5e212e-cf9e-4d89-95e7-5c9f415f0e06	0.98	19171749	"The decreased JNK activation by imatinib observed in the liver of db/db mice is consistent with amelioration of endoplasmic reticulum stress, reduced IRS-1 Ser307 phosphorylation, and an increase in insulin-induced phosphorylation of IRS-1 Tyr612 or Akt Thr308, because JNK activation is an important part in endoplasmic reticulum stress response ( xref ) and because JNK activation has been reported to induce insulin resistance by phosphorylating IRS-1 at Ser307 ( xref )."	sparser	p(HGNC:INS)	increases	"p(HGNC:IRS1, pmod(Ph, Thr, 309))"						
9652b466-547c-444d-a65a-e99192f06f30	0.95	19177005	"While pre-clinical study demonstrates that prolonged rapamycin treatment suppresses Akt and PKB signaling due to the destabilization of mTORC2 in some types of cultured cancer cells, 172 the results from recent clinical trials provide evidence about PI3K-Akt activation in patient tumors treated with rapamycin or the rapamycin analog RAD001, XREF_BIBR, XREF_BIBR Thus, Dr. Rosen 's group demonstrated that mTOR inhibition with RAD001 treatment induced IRS-1 expression and Akt activation in patient tumors."	reach	p(HGNC:MTOR)	decreases	p(HGNC:IRS1)						
98cebf86-85e9-405e-b4b8-143e46a7e001	0.86	19230844	"3) Forced expression of Klotho in MCF-7 cells attenuates IGF-1-induced phosphorylation of the IGF-1 receptor, IRS-1, AKT1, and ERK."	reach	p(HGNC:KL)	decreases	"p(HGNC:IRS1, pmod(Ph))"						
79ba79a8-b7cb-4564-a7cd-82ac25537b4f	0.65	19233878	"Two-week DBT (2.5 gkg -1 per day) treatment also raised IRS-1 protein expression in soleus muscles of fructose chow fed rats, but did not achieve the level in standard chow fed rat (XREF_FIG, XREF_TABLE)."	reach	p(HGNC:DBT)	increases	p(HGNC:IRS1)						
01e0b48a-3fd5-4f7d-8db1-03f313f76c6d	0.95	19234595	Calorie restriction and/or GH resistance decreases mTOR signaling and phosphoSer inhibition of IRS-1 in skeletal muscle.	reach	p(HGNC:GH1)	increases	act(p(HGNC:IRS1))						
6cde7272-fb98-48f0-9ca3-305834465af9	0.65	19259821	"IRS-1 and IRS-2 are degraded by caspase-10 during mammary epithelial cell apoptosis, regulated by the MAPK pathway."	reach	p(HGNC:CASP10)	decreases	act(p(HGNC:IRS1))						
2dbe58a8-4383-4439-9a01-bee1c6af28df	0.95	19259821	"IRS-1 binds and activates FAK and disruption of FAK signaling results in apoptosis, while overexpression of FAK prevents apoptosis, especially anoikis."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0006915"")"						
52022847-53d9-4cc6-9524-a1c1c4610ce0	0.65	19259821	"IRS-1 degradation is blocked by ZVAD and a caspase-3 specific inhibitor (data not shown) at 2 and 4 h after glucose treatment (XREF_FIG, left panel)."	reach	p(HGNC:CASP3)	decreases	act(p(HGNC:IRS1))						
2657bf07-feec-4c53-bed3-9723d6db87f7	0.92	19259821	IRS-1 transfection does not prevent the cleavage of caspase-3 (XREF_FIG).	reach	p(HGNC:IRS1)	decreases	act(p(HGNC:CASP3))						
2dbe58a8-4383-4439-9a01-bee1c6af28df	0.95	19259821	"IRS-2, but not IRS-1, transfection protects SH-EP cells from glucose induced apoptosis."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0006915"")"						
e3011258-b2ed-43bf-a5f8-6c4ca18fe7ce	0.95	19266226	"Compared to untreated cells, c9, t11 or t10, c12 CLA significantly reduced the metabolic activity of IGF-I stimulated MCF-7 cells, increased lactate dehydrogenase (LDH) release, and decreased cellular concentrations of the IGF-I receptor (IGF-IR) and insulin receptor substrate-1 (p < 0.05)."	reach	p(HGNC:IGF1)	decreases	act(p(HGNC:IRS1))						
bfec0ea3-a293-4fe9-ba18-2e1d5e643cb9	0.99	19268361	Activated AMPK phosphorylates IRS-1 at Ser 789 which enhances insulin signaling [ xref ].	sparser	p(FPLX:AMPK)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 794))"						
91f8acff-2347-49cc-ba04-6780ad50fa2f	0.95	19273072	"IGF-I-mediated IRS-1 tyrosine phosphorylation attenuated IRS-1 binding to Rad51 allowing efficient translocation of Rad51 to the sites of damaged DNA, which lead to the increased contribution of HRR in DNA repair of double strand breaks."	reach	"p(HGNC:IRS1, pmod(Ph, Tyr))"	decreases	act(p(HGNC:RAD51))						
91f8acff-2347-49cc-ba04-6780ad50fa2f	0.95	19273072	"IGF-I-mediated IRS-1 tyrosine phosphorylation attenuated IRS-1 binding to Rad51 allowing efficient translocation of Rad51 to the sites of damaged DNA, which lead to the increased contribution of HRR in DNA repair of double strand breaks."	reach	"p(HGNC:IRS1, pmod(Ph, Tyr))"	decreases	act(p(HGNC:RAD51))						
f9828ec6-4e79-4ee9-b553-a704e8d2f5d2	0.95	19273072	"The binding is direct, occurs within the perinuclear region of the cell, involves the N-terminal portion of IRS-1, and was attenuated by IGF-I –mediated IRS-1 tyrosine phosphorylation."	sparser	p(HGNC:IRS1)	increases	"p(HGNC:IGF1, pmod(Ph))"						
86a66a3f-dd8c-408c-aef3-b678e6a5e238	0.86	19344727	ALDH2 overexpression attenuated alcohol induced decrease in tyrosine phosphorylation of insulin receptor and IRS-1.	reach	p(HGNC:ALDH2)	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
86a66a3f-dd8c-408c-aef3-b678e6a5e238	0.86	19344727	Our data revealed that ALDH2 overexpression attenuated alcohol induced decrease in tyrosine phosphorylation of insulin receptor and IRS-1 while reversing alcohol elicited increase in IRS-1 serine phosphorylation.	reach	p(HGNC:ALDH2)	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
39eeea68-e830-4f1c-992b-323db711e8b0	0.65	19344727	"To the contrary, alcohol ingestion significantly enhanced serine phosphorylation of IRS-1, the effect of which was reversed by ALDH2."	reach	p(HGNC:ALDH2)	decreases	"p(HGNC:IRS1, pmod(Ph, Ser))"						
892c1021-a875-404e-b333-0226e70b381f	0.95	19348241	Angiotensin II suppresses the insulin sensitivity via enhancement of serine phosphorylation of insulin receptor and suppression of tyrosine phosphorylation of IRS-1.	reach	p(HGNC:AGT)	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
d2553a31-9bc2-40fd-a771-01847b8ec3b4	0.99	19357636	"By contrast, insulin treatment resulted in potent phosphorylation of IRS1 at Y612 (XREF_SUPPLEMENTARY), which is one of the nine putative PI3K binding sites."	reach	p(HGNC:INS)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Tyr, 612))"						
664bc985-4268-4ebc-933b-ab52c34e07cc	0.86	19369869	"Recombinant CRP suppressed insulin induced nitric oxide production, inhibited the phosphorylation of Akt and eNOS, and stimulated the phosphorylation of IRS-1 at the Ser307 site in a dose dependent manner."	reach	p(HGNC:CRP)	decreases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
9856d497-0be0-4fd7-8047-b6f3c37973b6	0.98	19369869	"Recombinant CRP suppressed insulin induced nitric oxide production, inhibited the phosphorylation of Akt and eNOS, and stimulated the phosphorylation of IRS-1 at the Ser307 site in a dose dependent manner."	reach	p(HGNC:CRP)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
278452bb-ce62-48b1-bcfb-5319cf0d2c40	0.98	19369869	"Recombinant CRP suppressed insulin induced nitric oxide production, inhibited the phosphorylation of Akt and eNOS, and stimulated the phosphorylation of IRS-1 at the Ser307 site in a dose dependent manner."	reach	p(HGNC:INS)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
f7a96c78-417a-4e1b-95ed-c719815e900d	0.65	19369869	"Xu et al. [XREF_BIBR] show that recombinant CRP attenuates insulin signaling through the regulation of spleen tyrosine kinase (Syk) on small G protein rhoA, jun N-terminal kinase (JNK) mitogen activated protein kinase (MAPK), insulin receptor substrate-1 (IRS-1), and endothelial nitric oxide synthase (eNOS) in vascular endothelial cells."	reach	p(HGNC:CRP)	decreases	act(p(HGNC:IRS1))						
a8bc7e2a-b464-4649-acb4-6732f5955243	0.65	19379145	Insulin and Igf signalling is mediated vaitwo intracellular insulin receptor substrates (Irs1 and Irs2); null mutations in either Irs1 or Irs2 result in peripheral insulin resistance but only Irs2 /- mice are incapable enhancing beta-cell replication to compensate for peripheral insulin resistance [XREF_BIBR].	reach	p(UP:P22618)	increases	act(p(HGNC:IRS1))						
ffa1ea29-2bfd-4479-9501-7aaf9746574b	0.65	19386987	"IRS-1 tyrosine phosphorylation was decreased (P < 0.05), and IRS-1 serine 307 phosphorylation was increased (P < 0.05) in HF."	reach	p(HGNC:IRS1)	increases	act(p(HGNC:CFH))						
9ad197fd-afe7-46f8-a64c-960399ac9ef1	0.65	19386987	"Increased colocalization of SOCS-3 with both the IR-beta subunit and IRS-1 may provide steric hindrance that prevents IRS-1 from interacting with IR-beta, while increased IKKbeta serine phosphorylation may contribute to increasing IRS-1 serine phosphorylation, both of which independently can have deleterious effects on insulin stimulated PI-3 kinase activation in high-fat-fed rodent skeletal muscle."	reach	"p(HGNC:IKBKB, pmod(Ph, Ser))"	increases	"p(HGNC:IRS1, pmod(Ph, Ser))"						
195bc56a-3d3f-451e-bd6b-3d5f17c9072c	0.95	19387107	"C6 ceramide exposure significantly increased the mean levels of insulin, insulin receptor, IGF-1 receptor, and IRS-4, and decreased the mean levels of IGF-2 receptor and IRS-1 mRNA as demonstrated by qRT-PCR analysis and one-way ANOVA tests (XREF_FIG)."	reach	p(HGNC:INSR)	decreases	act(p(HGNC:IRS1))						
08f51d0d-d83f-45db-9bb2-c9430a7c9231	0.65	19387107	"C6 ceramide exposure significantly increased the mean levels of insulin, insulin receptor, IGF-1 receptor, and IRS-4, and decreased the mean levels of IGF-2 receptor and IRS-1 mRNA as demonstrated by qRT-PCR analysis and one-way ANOVA tests (XREF_FIG)."	reach	p(HGNC:IRS4)	decreases	act(p(HGNC:IRS1))						
7beac5c5-ce49-43db-8aee-d7240b97b811	0.65	19391109	Expression of dominant negative RhoA and the application of Rok inhibitor Y27632 in cells cultured on plastic augment tyrosine phosphorylation of IRS-1.	reach	p(HGNC:RHOA)	decreases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
f5af9696-d5b5-4a83-b05b-d2b781011ddb	0.86	19435893	Prior work has shown that PI3K pathway activation suppresses IRS-1 expression.	reach	p(FPLX:PI3K)	decreases	p(HGNC:IRS1)						
a84b9a23-1c10-405e-ab5f-4c9387b6ab97	0.65	19437488	"Conversely, in S6K1 −/− hepatocytes IRS-1 ser- 307 phosphorylation was absent in both growth-promoting and serum-free conditions."	sparser	p(HGNC:GOLM1)	increases	"p(HGNC:IRS1, pmod(Ph))"						
b2300b2f-76e9-45a7-bbb0-d2abae424318	0.65	19463742	"MC4R activation inhibits IRS-1 ser307 phosphorylation, implying that MC4R activation modulates insulin signaling."	reach	p(HGNC:MC4R)	decreases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
075c90e0-7d2e-4ba9-b86a-92ba29a8dec6	0.65	19463742	"The melanocortin receptor antagonist SHU9119 dose-dependently reversed NDP-MSH-induced inhibition of IRS-1 ser307 phosphorylation, indicating that the effect of NDP-MSH on IRS-1 ser307 phosphorylation is mediated by MC4R (XREF_FIG)."	reach	p(IP:IPR001908)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
d22bf9ea-25dd-4a2b-a513-818c980f9e4a	0.92	19475691	Constitutive expression of IRS-1 or HBx enhances Wnt Frizzled signaling.	reach	p(HGNC:IRS1)	increases	act(p(FPLX:Wnt))						
5a716a1b-d291-4f4b-a2a7-efe320e3600f	0.95	19475691	"Constitutive over-expression of the IRS-1 gene significantly increased the frequencies of prominent lobular and portal inflammation, anisocoria (nuclear pleomorphism), micro- and macrosteatosis, and focal dysplasia (8%) (XREF_FIG)."	reach	p(HGNC:IRS1)	increases	"bp(GO:""GO:0006954"")"						
51266738-c992-4900-9772-089557de97cd	0.86	19482711	Prolonged overexpression of wild type FoxO1 enhances phosphorylation of the Ser307 residue of IRS-1 and decreases phosphorylation of Akt and FoxO1 itself even in the presence of serum.	reach	p(HGNC:FOXO1)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
00803b5b-039c-4309-aaaf-5d499b4a5f3b	0.65	19501568	"Salubrinal, a selective eIF2-alpha dephosphorylation inhibitor, induced insulin resistance by targeting IRS1 phosphorylation at serine 312 and acted synergistically with LPV when both drugs were used in combination."	reach	"p(HGNC:EIF2S1, pmod(Ph))"	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 312))"						
58be2df5-a679-4b30-a8a7-4175c47fcba6	0.65	19505532	Augmented serine phosphorylation of IRS-1 can also increase degradation of the protein and it is possible that GSK-3alpha is phosphorylating and targeting a specific pool of IRS-1 toward the degradative pathway.	reach	p(HGNC:GSK3A)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph))"						
e93ec171-4a5b-42f8-9a15-10b495fe699c	0.92	19505649	LT binding to Cul7 may also impact on IRS1 signaling given the possibility that Cul7 can degrade IRS1 [XREF_BIBR].	reach	p(HGNC:CUL7)	decreases	act(p(HGNC:IRS1))						
e93ec171-4a5b-42f8-9a15-10b495fe699c	0.92	19505649	LT could serve to interfere with Cul7 mediated degradation of IRS1 to promote increased IRS1-PI3K-AKT signaling.	reach	p(HGNC:CUL7)	decreases	act(p(HGNC:IRS1))						
1b7bc200-2054-40c5-8542-55c7ea631c42	0.65	19505649	"The Cul7-Fbxw8 CRL has been reported to target Cyclin D1 and the Insulin receptor substrate-1 (IRS1) for ubiquitination and degradation [XREF_BIBR, XREF_BIBR]."	reach	p(PFAM:PF07417)	increases	act(p(HGNC:IRS1))						
d64efb9c-6958-4bcb-8f05-f64ae5820439	0.95	19524129	Further research is needed to delineate the molecular pathway by which PTH induces serine 307 phosphorylation of IRS-1.	sparser	p(HGNC:PTH)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
d64efb9c-6958-4bcb-8f05-f64ae5820439	0.95	19524129	Further research is needed to delineate the molecular pathway by which PTH induces serine 307 phosphorylation of IRS-1.	reach	p(HGNC:PTH)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
d64efb9c-6958-4bcb-8f05-f64ae5820439	0.95	19524129	"PTH treatment also induced increased phosphorylation of IRS-1 on serine 307, which suppresses insulin signaling."	reach	p(HGNC:PTH)	increases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
94d8b69d-3bf1-42ff-93e9-ef02ba93072d	0.86	19524129	Serine phosphorylation of IRS-1 at residue 307 (pSer307 IRS-1) mediates TNF-alpha inhibition of insulin signaling.	reach	p(HGNC:IRS1)	decreases	act(p(HGNC:TNF))						
e0bee412-8cab-4718-8ca5-0f992af14858	0.86	19524129	"Thus, because PTH and TNFalpha stimulate NFkappaB activation, which is known to mediate the TNFalpha phosphorylation of serine 307 of IRS-1, they may function to induce serine phosphorylation of IRS-1 through similar molecular mechanisms."	reach	p(FPLX:NFkappaB)	directlyIncreases	"p(HGNC:IRS1, pmod(Ph, Ser, 307))"						
fe475eb5-1e5a-4a37-890c-1c91798571fe	0.65	19534553	"Note that 43 of these new phosphotyrosine proteins contain multiple pTyr sites and include several known cell signaling proteins, such as neural precursor cell expressed, developmentally down-regulated 9 (NEDD9), plakophilin 2 (PKP2), Insulin receptor substrate 1 (IRS1), and tensin 1 (TNS1), all of which were identified with at least four pTyr sites."	reach	p(HGNC:TNS1)	decreases	act(p(HGNC:IRS1))						
0f266065-f677-490f-a124-332a52a9b96b	0.65	19534786	AIB1 directly regulates IRS-1 transcription by cooperating with the AP-1 transcription factor [XREF_BIBR].	reach	p(HGNC:IRS1)	directlyIncreases	p(HGNC:NCOA3)						
4f6515c7-c8ec-4e4f-b3f6-5ab1d70064ea	0.86	19534786	AIB1 directly regulates IRS-1 transcription by cooperating with the AP-1 transcription factor [XREF_BIBR].	reach	p(HGNC:NCOA3)	increases	p(HGNC:IRS1)						
30576f20-cd4e-47ec-a940-59f384e279a3	0.86	19534786	BRCA1 interacts directly with the IRS-1 promoter and inhibits transcription of the IRS-1 gene through epigenetic modification of histone H3 and H4 [XREF_BIBR].	reach	p(HGNC:BRCA1)	decreases	p(HGNC:IRS1)						
55211ab9-da33-4eda-8208-35bfb9747ced	0.99	19534786	"For example, the inflammatory cytokine tumor necrosis factor-alpha (TNF-alpha) inactivates IRS-1 through a JNK mediated phosphorylation of S307 (S312 in human IRS-1), which results in insulin resistance [XREF_BIBR, XREF_BIBR]."	reach	p(HGNC:TNF)	decreases	act(p(HGNC:IRS1))						
566e2245-7be2-44e5-87c5-9b298b3f0eb8	0.65	19534786	IRS-1 deacetylation is mediated by HDAC2 and IRS-2 deacetylation is mediated by SirT1 [XREF_BIBR - XREF_BIBR].	reach	p(HGNC:HDAC2)	decreases	"p(HGNC:IRS1, pmod(Ac))"						
157b5148-2ba1-4eee-b5ba-3dfd9e57997f	0.92	19534786	"In contrast to IRS-2, IRS-1 may suppress cell migration because expression of IRS-1 in LnCAP prostate carcinoma cells decreases their motility."	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0016477"")"						
0e56f224-3dd2-42f2-ac3a-f77c33168fd3	0.95	19534786	Overexpression of both IRS-1 and IRS-2 in immortalized mammary epithelial cells disrupts normal luminal differentiation and polarization and promotes dysregulated growth [XREF_BIBR].	reach	p(HGNC:IRS1)	decreases	"bp(GO:""GO:0030154"")"						
49e10463-87f7-436f-9201-a4687ef45985	0.86	19534786	Phosphorylation of IRS-1 on tyrosine residues disrupts its interaction with Rad-51 and allows Rad51 to translocate into the nucleus to initiate DNA repair.	reach	p(HGNC:IRS1)	increases	act(p(HGNC:RAD51))						
64cd2046-861a-4d4b-a655-a45b873af263	0.95	19534786	"The differential abilities of IRS-1 and IRS-2 to promote proliferation and motility and invasion, respectively, raises the question of how these similar proteins regulate divergent functions."	reach	p(HGNC:IRS1)	increases	bp(MESH:D009361)						
7cf46e37-3154-4709-87f9-312b82065954	0.65	19542202	"Alkaline phosphatase dose-dependently dephosphorylated IRS-1 on tyrosines in the GST pretreated samples; in contrast, alkaline phosphatase was unable to dephosphorylate SH2B1 bound IRS-1 (XREF_FIG B)."	reach	p(PFAM:PF00245)	directlyDecreases	"p(HGNC:IRS1, pmod(Ph))"						
d1d5800f-1bca-4043-8347-9fe30d211974	0.65	19542202	"Alkaline phosphatase dose-dependently dephosphorylated IRS-1 on tyrosines in the GST-pretreated samples; in contrast, alkaline phosphatase was unable to dephosphorylate SH2B1-bound IRS-1 ( xref  B )."	sparser	p(PFAM:PF00245)	decreases	"p(HGNC:IRS1, pmod(Ph))"						
3e5e212e-cf9e-4d89-95e7-5c9f415f0e06	0.98	19542202	"Insulin-stimulated IRS-1 and Akt Thr 308 phosphorylation were reduced by 44 and 52%, respectively, in TgKO muscle ( xref  B )."	sparser	p(HGNC:INS)	increases	"p(HGNC:IRS1, pmod(Ph, Thr, 309))"						
134b45b7-1761-4c78-93a1-14a4b5a20208	0.65	19542202	SH2B1 overexpression increases insulin receptor autophosphorylation and tyrosine phosphorylation of IRS-1 and IRS-2 in cultured cells.	reach	p(HGNC:SH2B1)	increases	"p(HGNC:IRS1, pmod(Ph, Tyr))"						
